message_id,text,message_type,platform,job_type,contains_link,contains_email,has_payment_request,asks_personal_info,scam_type,label
6220,We would like to invite you for a formal interview.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
21470,"Earn money by liking posts, daily payout guaranteed.",SMS,Telegram,Full-time,0,0,1,0,Task-Based Scam,1
26710,"Congratulations, you are shortlisted. Provide bank details for salary setup.",Email,Gmail,Full-time,0,0,0,1,Phishing,1
757,Pay onboarding fee and get instant access to job dashboard.,Email,LinkedIn,Casual,0,0,1,0,Advance Fee,1
7806,Your application has been successfully received.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
14797,We are pleased to invite you for a formal interview process.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
42112,Interview will be conducted via official company email.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
10105,Earn $300 daily typing simple data online.,SMS,WhatsApp,Casual,0,0,0,0,Advance Fee,1
15655,Please submit your portfolio through our official website.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
9622,We will inform you about next steps soon.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
18993,Thank you for your interest in our company.,SMS,Telegram,Remote,0,0,0,0,Legitimate,0
45532,Congratulations! You are selected. Share your bank details now.,SMS,WhatsApp,Remote,0,0,0,1,Phishing,1
6338,We only hire through official recruitment channels.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
45916,Please submit your portfolio via our official company website.,Email,LinkedIn,Remote,0,0,0,0,Legitimate,0
6905,"Quick approval job, no background check required.",Email,Telegram,Full-time,0,0,0,0,Advance Fee,1
45225,We only hire through official recruitment channels.,SMS,LinkedIn,Casual,0,0,0,0,Legitimate,0
11071,Interview will be conducted via official company email.,Email,Telegram,Full-time,0,0,0,0,Legitimate,0
32011,Interview will be conducted via official company email.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
42033,Congratulations! You are selected. Share your bank details now.,Email,SMS,Remote,0,0,0,1,Fake Job,1
10249,Congratulations! You are selected. Share your bank details now.,Email,Telegram,Remote,0,0,0,1,Phishing,1
42299,"Remote job available, apply now before closing.",Email,Telegram,Casual,0,0,0,0,Fake Job,1
24153,We received your application. Please attend interview at our Melbourne office.,SMS,Gmail,Casual,0,0,0,0,Legitimate,0
28401,We only hire through official recruitment channels.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
44546,Earn $300 daily typing simple data online.,Email,Telegram,Remote,0,0,0,0,Advance Fee,1
15939,"Easy job, no skills required.",Email,Gmail,Part-time,0,0,0,0,Fake Job,1
27839,We will inform you about next steps soon.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
27330,"Only 5 positions left, secure your job now.",Email,SMS,Full-time,0,0,0,0,Task-Based Scam,1
12670,Thank you for your interest in our company.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
3572,"Congratulations, you are shortlisted. Provide bank details for salary setup.",Email,SMS,Remote,0,0,0,1,Fake Job,1
41390,You can apply through our verified company careers page.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
48399,Get paid instantly after task completion.,Email,Telegram,Part-time,0,0,0,0,Phishing,1
40592,Our HR team will reach out if shortlisted.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
36898,Interview scheduled for next week. No payment required.,Email,SMS,Casual,0,0,0,0,Legitimate,0
39175,Pay onboarding fee and get instant access to job dashboard.,Email,LinkedIn,Casual,0,0,1,0,Advance Fee,1
33929,"Earn $450/day reviewing apps from home, no skills needed, start today.",Email,LinkedIn,Casual,0,0,0,0,Task-Based Scam,1
13570,Make money watching videos from home.,SMS,WhatsApp,Remote,0,0,0,0,Advance Fee,1
37325,Earn weekly income with flexible hours.,Email,Telegram,Remote,0,0,0,0,Phishing,1
10620,Our recruitment process does not require payments.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
29056,No fees are required at any stage of recruitment.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
27341,Your application has been successfully received.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
4487,Your application has been successfully received.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
9262,Earn $1178/day by completing simple tasks from home.,Email,WhatsApp,Full-time,0,0,0,0,Fake Job,1
48629,Kindly wait for confirmation from our HR team.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
35742,Kindly wait for confirmation from our HR team.,Email,SMS,Remote,0,0,0,0,Legitimate,0
13446,We will notify you once the review process is complete.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
21464,Kindly wait for confirmation from our HR team.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
28502,Your interview is scheduled for next week at our office.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
42234,Earn weekly income with flexible hours.,Email,SMS,Casual,0,0,0,0,Fake Job,1
32478,We are pleased to invite you for a formal interview process.,Email,SMS,Remote,0,0,0,0,Legitimate,0
30559,Your application has been successfully received.,SMS,SMS,Casual,0,0,0,0,Legitimate,0
711,Please attend the scheduled interview session.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
30511,Earn $689/day by completing simple tasks from home.,Email,Telegram,Casual,0,0,0,0,Advance Fee,1
17108,Kindly wait for confirmation from our HR team.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
38122,"Simple online work, high income guaranteed.",SMS,Gmail,Remote,0,0,0,0,Task-Based Scam,1
30706,"Exclusive opportunity, limited positions, act now.",SMS,Gmail,Remote,0,0,0,0,Advance Fee,1
1865,Our recruitment process does not require payments.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
9310,"Earn money by liking posts, daily payout guaranteed.",SMS,WhatsApp,Full-time,0,0,1,0,Fake Job,1
11774,Secure your job today with a small refundable deposit.,Email,LinkedIn,Remote,0,0,0,0,Fake Job,1
6733,Join now and start earning immediately.,SMS,SMS,Part-time,0,0,0,0,Advance Fee,1
19818,"Quick approval job, no background check required.",Email,SMS,Remote,0,0,0,0,Phishing,1
47121,Our HR team will reach out if shortlisted.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
20960,Earn money from home using your phone.,Email,LinkedIn,Part-time,0,0,0,0,Phishing,1
4462,"Start earning instantly, no experience required.",SMS,WhatsApp,Full-time,0,0,0,0,Advance Fee,1
44537,Interview scheduled for next week. No payment required.,SMS,Telegram,Remote,0,0,0,0,Legitimate,0
38531,Your resume has been shortlisted. We will contact you soon.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
921,No fees are required at any stage of recruitment.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
47990,No fees are required at any stage of recruitment.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
4328,Limited slots available! Register now and earn up to $1000 weekly.,Email,LinkedIn,Part-time,0,0,0,0,Phishing,1
35260,All communication will be via official domain emails.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
5059,Kindly wait for confirmation from our HR team.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
49519,Pay onboarding fee and get instant access to job dashboard.,SMS,WhatsApp,Full-time,0,0,1,0,Task-Based Scam,1
7073,Earn weekly income with flexible hours.,SMS,WhatsApp,Full-time,0,0,0,0,Advance Fee,1
44963,We received your application. Please attend interview at our Melbourne office.,Email,SMS,Casual,0,0,0,0,Legitimate,0
34720,Get paid daily for reviewing products online.,SMS,SMS,Remote,0,0,0,0,Phishing,1
42626,Secure your job today with a small refundable deposit.,Email,WhatsApp,Casual,0,0,0,0,Advance Fee,1
48377,Interview will be conducted via official company email.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
580,Thank you for your interest in our company.,Email,SMS,Part-time,0,0,0,0,Legitimate,0
9924,"Work anytime, earn daily income.",SMS,Telegram,Remote,0,0,0,0,Task-Based Scam,1
11354,Congratulations! You are selected. Share your bank details now.,Email,Gmail,Full-time,0,0,0,1,Phishing,1
30469,Interview will be conducted via official company email.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
38970,We will inform you about next steps soon.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
27022,Our HR team will reach out if shortlisted.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
9923,"Exclusive opportunity, limited positions, act now.",SMS,SMS,Full-time,0,0,0,0,Fake Job,1
14793,"Congratulations, you are shortlisted. Provide bank details for salary setup.",Email,SMS,Part-time,0,0,0,1,Phishing,1
10144,Please submit your portfolio through our official website.,Email,SMS,Casual,0,0,0,0,Legitimate,0
49683,Thank you for your interest in our company.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
22027,You can apply through our verified company careers page.,SMS,LinkedIn,Casual,0,0,0,0,Legitimate,0
13235,Get paid instantly after task completion.,Email,WhatsApp,Casual,0,0,0,0,Advance Fee,1
42638,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,SMS,Remote,0,0,0,1,Advance Fee,1
23641,Please submit your portfolio through our official website.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
31384,"Work from home and earn fast cash, no experience needed.",SMS,SMS,Remote,0,0,0,0,Fake Job,1
25875,Get paid daily for reviewing products online.,Email,WhatsApp,Remote,0,0,0,0,Phishing,1
44719,Your application has been successfully received.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
32202,"Earn money by liking posts, daily payout guaranteed.",Email,Telegram,Casual,0,0,1,0,Task-Based Scam,1
32022,We only hire through official recruitment channels.,SMS,Telegram,Remote,0,0,0,0,Legitimate,0
14967,We will inform you about next steps soon.,Email,WhatsApp,Full-time,0,0,0,0,Legitimate,0
35005,Join now and start earning immediately.,SMS,LinkedIn,Full-time,0,0,0,0,Advance Fee,1
3672,Kindly wait for confirmation from our HR team.,Email,LinkedIn,Full-time,0,0,0,0,Legitimate,0
26196,Thank you for your interest in our company.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
20776,"Quick approval job, no background check required.",SMS,Telegram,Remote,0,0,0,0,Task-Based Scam,1
40504,Send your ID and bank details to confirm your remote job.,SMS,SMS,Full-time,0,0,0,1,Fake Job,1
4882,Your application is under review.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
24616,Please log in to our official portal to track your application.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
637,"Earn money by liking posts, daily payout guaranteed.",SMS,LinkedIn,Full-time,0,0,1,0,Fake Job,1
12704,"Exclusive opportunity, limited positions, act now.",Email,LinkedIn,Casual,0,0,0,0,Advance Fee,1
29404,Get paid daily for reviewing products online.,SMS,SMS,Full-time,0,0,0,0,Advance Fee,1
20606,"Quick job offer, pay small fee and start earning immediately.",SMS,WhatsApp,Full-time,0,0,1,0,Phishing,1
30132,We appreciate your patience during the hiring process.,Email,LinkedIn,Part-time,0,0,0,0,Legitimate,0
8736,We appreciate your patience during the hiring process.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
16955,Limited slots available! Register now and earn up to $1000 weekly.,Email,Telegram,Full-time,0,0,0,0,Task-Based Scam,1
20122,Pay $80 fee to unlock premium job access and start earning instantly.,Email,LinkedIn,Part-time,0,0,1,0,Task-Based Scam,1
44515,"Exclusive opportunity, limited positions, act now.",SMS,LinkedIn,Full-time,0,0,0,0,Phishing,1
44407,We are pleased to invite you for a formal interview process.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
1258,Your interview is scheduled for next week at our office.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
47465,Thank you for your interest in our company.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
16240,We appreciate your patience during the hiring process.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
22899,"Earn $450/day reviewing apps from home, no skills needed, start today.",Email,WhatsApp,Part-time,0,0,0,0,Fake Job,1
18374,"Immediate hiring! Earn $200 daily, simple online tasks, apply now.",SMS,SMS,Part-time,0,0,0,0,Fake Job,1
48151,Secure your job today with a small refundable deposit.,SMS,Gmail,Full-time,0,0,0,0,Fake Job,1
5063,"Fast cash opportunity, limited offer.",SMS,SMS,Part-time,0,0,0,0,Phishing,1
25158,"Quick job offer, pay small fee and start earning immediately.",Email,LinkedIn,Remote,0,0,1,0,Fake Job,1
27276,We only hire through official recruitment channels.,Email,WhatsApp,Full-time,0,0,0,0,Legitimate,0
44471,Earn $300 daily typing simple data online.,Email,Telegram,Casual,0,0,0,0,Advance Fee,1
8465,Your application has been successfully received.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
41161,Please log in to our official portal to track your application.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
40827,"Start earning instantly, no experience required.",SMS,SMS,Full-time,0,0,0,0,Advance Fee,1
5900,Earn $1416/day by completing simple tasks from home.,SMS,SMS,Casual,0,0,0,0,Fake Job,1
11776,Your application has been successfully received.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
7562,"Immediate hiring! Earn $200 daily, simple online tasks, apply now.",SMS,Telegram,Remote,0,0,0,0,Fake Job,1
46362,Kindly wait for confirmation from our HR team.,Email,SMS,Casual,0,0,0,0,Legitimate,0
26202,Interview scheduled for next week. No payment required.,Email,WhatsApp,Full-time,0,0,0,0,Legitimate,0
40886,Get paid instantly after task completion.,Email,LinkedIn,Casual,0,0,0,0,Task-Based Scam,1
47741,Your interview is scheduled for next week at our office.,Email,Gmail,Full-time,0,0,0,0,Legitimate,0
48095,"Start earning instantly, no experience required.",SMS,Telegram,Casual,0,0,0,0,Task-Based Scam,1
42340,Congratulations! You are selected. Share your bank details now.,SMS,Telegram,Full-time,0,0,0,1,Task-Based Scam,1
2040,"Start earning instantly, no experience required.",Email,SMS,Remote,0,0,0,0,Task-Based Scam,1
26767,"Urgent hiring, no interview required, click link to begin.",Email,LinkedIn,Remote,0,0,0,0,Task-Based Scam,1
3171,Share your PayPal details to activate your payment account.,Email,LinkedIn,Casual,0,0,1,0,Fake Job,1
48982,Earn passive income by completing easy tasks online.,Email,WhatsApp,Remote,0,0,0,0,Phishing,1
25407,Earn $354/day by completing simple tasks from home.,Email,LinkedIn,Part-time,0,0,0,0,Fake Job,1
45300,Pay $80 fee to unlock premium job access and start earning instantly.,SMS,Gmail,Casual,0,0,1,0,Phishing,1
31783,"Exclusive opportunity, limited positions, act now.",SMS,WhatsApp,Remote,0,0,0,0,Task-Based Scam,1
42826,All communication will be via official domain emails.,Email,Telegram,Full-time,0,0,0,0,Legitimate,0
33228,No fees are required at any stage of recruitment.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
41275,Interview scheduled for next week. No payment required.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
13992,We would like to invite you for a formal interview.,Email,SMS,Remote,0,0,0,0,Legitimate,0
25381,All communication will be via official domain emails.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
37562,"Easy job, no skills required.",SMS,Telegram,Part-time,0,0,0,0,Task-Based Scam,1
26534,Interview will be conducted via official company email.,SMS,Gmail,Casual,0,0,0,0,Legitimate,0
34606,Earn passive income by completing easy tasks online.,SMS,LinkedIn,Part-time,0,0,0,0,Task-Based Scam,1
37542,Your application is under review.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
5846,Please submit your portfolio via our official company website.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
31353,All communication will be via official domain emails.,Email,WhatsApp,Full-time,0,0,0,0,Legitimate,0
44986,Make money watching videos from home.,Email,WhatsApp,Full-time,0,0,0,0,Task-Based Scam,1
40962,"Urgent hiring, no interview required, click link to begin.",Email,Gmail,Casual,0,0,0,0,Advance Fee,1
10910,Kindly wait for confirmation from our HR team.,Email,SMS,Remote,0,0,0,0,Legitimate,0
15643,"Only 5 positions left, secure your job now.",SMS,LinkedIn,Casual,0,0,0,0,Task-Based Scam,1
9835,Limited slots available! Register now and earn up to $1000 weekly.,Email,Telegram,Remote,0,0,0,0,Fake Job,1
38435,Earn $1699/day by completing simple tasks from home.,SMS,Gmail,Casual,0,0,0,0,Phishing,1
34287,"Remote job available, apply now before closing.",Email,WhatsApp,Casual,0,0,0,0,Advance Fee,1
3887,"Fast cash opportunity, limited offer.",Email,WhatsApp,Part-time,0,0,0,0,Advance Fee,1
1460,"Fast cash opportunity, limited offer.",Email,SMS,Casual,0,0,0,0,Fake Job,1
5087,No fees are required at any stage of recruitment.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
41262,Thank you for applying. We will review your application and contact you.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
32505,Get paid instantly after task completion.,Email,WhatsApp,Casual,0,0,0,0,Advance Fee,1
6652,Congratulations! You are selected. Share your bank details now.,SMS,Telegram,Remote,0,0,0,1,Task-Based Scam,1
43215,You can apply through our verified company careers page.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
44703,All communication will be via official domain emails.,Email,LinkedIn,Full-time,0,0,0,0,Legitimate,0
14753,Please attend the scheduled interview session.,SMS,WhatsApp,Part-time,0,0,0,0,Legitimate,0
46895,"Work anytime, earn daily income.",SMS,LinkedIn,Remote,0,0,0,0,Advance Fee,1
21141,"Work from home and earn fast cash, no experience needed.",Email,SMS,Part-time,0,0,0,0,Fake Job,1
29423,You can apply through our verified company careers page.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
1694,Thank you for applying. We will review your application and contact you.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
14959,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,SMS,Part-time,0,0,0,1,Fake Job,1
49127,We would like to invite you for a formal interview.,Email,Gmail,Full-time,0,0,0,0,Legitimate,0
26836,Join now and start earning immediately.,Email,SMS,Full-time,0,0,0,0,Advance Fee,1
17332,Please submit your portfolio via our official company website.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
25213,Your resume has been shortlisted. We will contact you soon.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
6544,We will notify you once the review process is complete.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
33802,Earn $1925/day by completing simple tasks from home.,SMS,Gmail,Casual,0,0,0,0,Advance Fee,1
4005,We are pleased to invite you for a formal interview process.,SMS,Gmail,Remote,0,0,0,0,Legitimate,0
46774,Send your ID and bank details to confirm your remote job.,SMS,LinkedIn,Full-time,0,0,0,1,Advance Fee,1
49278,Get paid instantly after task completion.,Email,SMS,Part-time,0,0,0,0,Task-Based Scam,1
34602,All communication will be via official domain emails.,Email,Gmail,Remote,0,0,0,0,Legitimate,0
2675,We only hire through official recruitment channels.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
7935,Secure your job today with a small refundable deposit.,Email,SMS,Full-time,0,0,0,0,Phishing,1
15094,Please log in to our official portal to track your application.,SMS,WhatsApp,Remote,0,0,0,0,Legitimate,0
16556,Earn $300 daily typing simple data online.,Email,Telegram,Full-time,0,0,0,0,Task-Based Scam,1
45035,Interview will be conducted via official company email.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
7770,We will inform you about next steps soon.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
18621,"Quick approval job, no background check required.",Email,Telegram,Part-time,0,0,0,0,Phishing,1
34244,Please submit your portfolio via our official company website.,Email,LinkedIn,Part-time,0,0,0,0,Legitimate,0
41730,Get paid daily for reviewing products online.,SMS,SMS,Remote,0,0,0,0,Advance Fee,1
37426,"Quick approval job, no background check required.",SMS,Gmail,Casual,0,0,0,0,Advance Fee,1
22951,We only hire through official recruitment channels.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
43449,"Only 5 positions left, secure your job now.",Email,LinkedIn,Remote,0,0,0,0,Fake Job,1
21759,Interview scheduled for next week. No payment required.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
7832,Limited offer! Earn money instantly. Click here http://easyincome-au.com,Email,LinkedIn,Full-time,1,0,0,0,Fake Job,1
4353,Secure your job today with a small refundable deposit.,Email,Gmail,Casual,0,0,0,0,Phishing,1
4930,"Earn $450/day reviewing apps from home, no skills needed, start today.",SMS,Telegram,Remote,0,0,0,0,Task-Based Scam,1
8423,"Quick approval job, no background check required.",SMS,WhatsApp,Part-time,0,0,0,0,Phishing,1
5721,Make money watching videos from home.,Email,SMS,Remote,0,0,0,0,Phishing,1
18811,"Earn $450/day reviewing apps from home, no skills needed, start today.",SMS,LinkedIn,Full-time,0,0,0,0,Task-Based Scam,1
47397,Earn passive income by completing easy tasks online.,SMS,SMS,Part-time,0,0,0,0,Advance Fee,1
38821,Congratulations! You are selected. Share your bank details now.,SMS,SMS,Full-time,0,0,0,1,Phishing,1
26839,Get paid daily for reviewing products online.,SMS,Gmail,Remote,0,0,0,0,Task-Based Scam,1
41904,Kindly wait for confirmation from our HR team.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
15921,Your application is under review.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
27322,We received your application. Please attend interview at our Melbourne office.,Email,SMS,Part-time,0,0,0,0,Legitimate,0
49358,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,WhatsApp,Part-time,0,0,0,1,Fake Job,1
29099,Limited offer! Earn money instantly. Click here http://earnfast.click,SMS,LinkedIn,Casual,1,0,0,0,Phishing,1
14312,Work from home and earn $1662/week. No experience required.,Email,LinkedIn,Casual,0,0,0,0,Advance Fee,1
17966,"Easy job, no skills required.",Email,Telegram,Remote,0,0,0,0,Task-Based Scam,1
5009,Work from home and earn $1211/week. No experience required.,Email,Telegram,Casual,0,0,0,0,Task-Based Scam,1
11967,Interview will be conducted via official company email.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
33128,Our recruitment process does not require payments.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
45843,We appreciate your patience during the hiring process.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
12170,"Earn $450/day reviewing apps from home, no skills needed, start today.",Email,Telegram,Part-time,0,0,0,0,Advance Fee,1
24790,"Start earning instantly, no experience required.",Email,LinkedIn,Remote,0,0,0,0,Task-Based Scam,1
14850,Our HR team will reach out if shortlisted.,SMS,WhatsApp,Part-time,0,0,0,0,Legitimate,0
24992,"Earn $450/day reviewing apps from home, no skills needed, start today.",Email,WhatsApp,Casual,0,0,0,0,Phishing,1
5839,Secure your job today with a small refundable deposit.,Email,SMS,Part-time,0,0,0,0,Advance Fee,1
45915,Our recruitment process does not require payments.,SMS,WhatsApp,Remote,0,0,0,0,Legitimate,0
45495,Thank you for your interest in our company.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
48641,Pay $80 fee to unlock premium job access and start earning instantly.,SMS,SMS,Full-time,0,0,1,0,Advance Fee,1
22552,We will notify you once the review process is complete.,Email,Gmail,Full-time,0,0,0,0,Legitimate,0
6490,We only hire through official recruitment channels.,SMS,LinkedIn,Casual,0,0,0,0,Legitimate,0
15293,Our HR team will reach out if shortlisted.,SMS,Telegram,Part-time,0,0,0,0,Legitimate,0
2416,Our recruitment process does not require payments.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
33277,Make money watching videos from home.,Email,Gmail,Remote,0,0,0,0,Advance Fee,1
47283,"Remote job available, apply now before closing.",SMS,WhatsApp,Part-time,0,0,0,0,Advance Fee,1
35023,Interview will be conducted via official company email.,Email,LinkedIn,Remote,0,0,0,0,Legitimate,0
27725,Earn weekly income with flexible hours.,Email,LinkedIn,Part-time,0,0,0,0,Advance Fee,1
26835,Interview will be conducted via official company email.,Email,SMS,Full-time,0,0,0,0,Legitimate,0
21961,We received your application. Please attend interview at our Melbourne office.,Email,SMS,Full-time,0,0,0,0,Legitimate,0
18696,Earn $1915/day by completing simple tasks from home.,SMS,LinkedIn,Full-time,0,0,0,0,Phishing,1
4517,Please log in to our official portal to track your application.,SMS,Gmail,Part-time,0,0,0,0,Legitimate,0
20752,Congratulations! You are selected. Share your bank details now.,Email,Telegram,Full-time,0,0,0,1,Task-Based Scam,1
23531,"Earn money by liking posts, daily payout guaranteed.",SMS,WhatsApp,Full-time,0,0,1,0,Task-Based Scam,1
42696,"Start earning instantly, no experience required.",SMS,WhatsApp,Casual,0,0,0,0,Task-Based Scam,1
44133,"Start earning instantly, no experience required.",SMS,Gmail,Casual,0,0,0,0,Fake Job,1
36530,Earn $1629/day by completing simple tasks from home.,Email,Gmail,Casual,0,0,0,0,Advance Fee,1
18436,"Exclusive opportunity, limited positions, act now.",SMS,Telegram,Part-time,0,0,0,0,Fake Job,1
21511,Interview scheduled for next week. No payment required.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
43441,Earn money from home using your phone.,Email,WhatsApp,Part-time,0,0,0,0,Advance Fee,1
1438,Secure your job today with a small refundable deposit.,SMS,Telegram,Full-time,0,0,0,0,Fake Job,1
24219,"Start earning instantly, no experience required.",Email,LinkedIn,Full-time,0,0,0,0,Task-Based Scam,1
46930,Limited slots available! Register now and earn up to $1000 weekly.,SMS,SMS,Casual,0,0,0,0,Phishing,1
15915,Interview scheduled for next week. No payment required.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
15090,Your interview is scheduled for next week at our office.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
36594,You can apply through our verified company careers page.,Email,LinkedIn,Full-time,0,0,0,0,Legitimate,0
39276,Your resume has been shortlisted. We will contact you soon.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
25813,Work from home and earn $1223/week. No experience required.,Email,Telegram,Remote,0,0,0,0,Phishing,1
8103,We would like to invite you for a formal interview.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
30335,Our HR team will reach out if shortlisted.,Email,LinkedIn,Remote,0,0,0,0,Legitimate,0
21226,Earn money from home using your phone.,Email,Gmail,Casual,0,0,0,0,Fake Job,1
41148,Get paid instantly after task completion.,SMS,LinkedIn,Full-time,0,0,0,0,Advance Fee,1
40924,"Only 5 positions left, secure your job now.",Email,Gmail,Part-time,0,0,0,0,Advance Fee,1
39006,Your interview is scheduled for next week at our office.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
23603,You can apply through our verified company careers page.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
38095,Share your PayPal details to activate your payment account.,Email,SMS,Full-time,0,0,1,0,Advance Fee,1
22124,Please submit your portfolio through our official website.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
21866,We received your application. Please attend interview at our Melbourne office.,Email,SMS,Part-time,0,0,0,0,Legitimate,0
4094,We received your application. Please attend interview at our Melbourne office.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
33048,Send your ID and bank details to confirm your remote job.,SMS,WhatsApp,Part-time,0,0,0,1,Fake Job,1
43549,"Urgent hiring, no interview required, click link to begin.",Email,Telegram,Remote,0,0,0,0,Phishing,1
23168,Earn weekly income with flexible hours.,Email,LinkedIn,Casual,0,0,0,0,Advance Fee,1
16588,Share your PayPal details to activate your payment account.,Email,Gmail,Part-time,0,0,1,0,Task-Based Scam,1
26766,"Exclusive opportunity, limited positions, act now.",SMS,Gmail,Full-time,0,0,0,0,Phishing,1
28775,"Quick job offer, pay small fee and start earning immediately.",SMS,LinkedIn,Casual,0,0,1,0,Fake Job,1
38235,"Urgent hiring, no interview required, click link to begin.",SMS,LinkedIn,Remote,0,0,0,0,Fake Job,1
47958,All communication will be via official domain emails.,Email,LinkedIn,Part-time,0,0,0,0,Legitimate,0
26298,Kindly wait for confirmation from our HR team.,Email,LinkedIn,Full-time,0,0,0,0,Legitimate,0
44420,We appreciate your patience during the hiring process.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
3531,We will notify you once the review process is complete.,Email,WhatsApp,Full-time,0,0,0,0,Legitimate,0
49807,Secure your job today with a small refundable deposit.,SMS,WhatsApp,Casual,0,0,0,0,Phishing,1
17465,Kindly wait for confirmation from our HR team.,Email,Gmail,Remote,0,0,0,0,Legitimate,0
17913,Secure your job today with a small refundable deposit.,Email,WhatsApp,Casual,0,0,0,0,Task-Based Scam,1
41744,We would like to invite you for a formal interview.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
